Unnamed: 0,author_id,created_at,edit_history_tweet_ids,tweetid,message,retweet_count,reply_count,like_count,quote_count,profile_urls,user_username,user_name,user_ids,my_label,sentiment,trained_on,df_index,hashtag
3,1380290392395030537,2022-12-22 23:33:55+00:00,[1606070557870628870],1606070557870628870,"Eine wirklich ganz tolle und sehenswerte Doku 👍❤️

DAS WELTALL   Beste Doku über das Universum HD Doku https://t.co/gqXM1ZcVac via @YouTube",0,0,1,0,https://pbs.twimg.com/profile_images/1580326246990364673/-fRCu1SX_normal.jpg,Vanessa77769223,Ness,1380290392395030537,2.0,,0.0,3,[]
